,0
1539,142.7
1540,142.32
1541,143.08
1542,141.8
1543,141.11
1544,141.39
1545,140.44
1546,139.61
1547,140.05
1548,141.3
1549,141.41
1550,140.64
1551,141.68
1552,141.21
1553,139.92
1554,139.8
1555,139.96
1556,140.33
1557,140.55
1558,141.71
1559,142.5
1560,143.32
1561,142.96
1562,141.48
1563,143.16
1564,144.2
1565,144.43
1566,145.39
1567,144.75
1568,144.86
1569,144.5
1570,143.52
1571,143.83
1572,144.74
1573,146.57
1574,145.77
1575,145.32
1576,144.37
1577,142.51
1578,140.37
1579,140.94
1580,140.17
1581,139.46
1582,139.29
1583,137.99
1584,137.25
1585,137.08
1586,134.83
1587,135.85
1588,134.43
1589,134.06
1590,134.14
1591,133.19
1592,133.63
1593,130.73
1594,129.13
1595,128.09
1596,126.85
1597,127.54
1598,125.19
1599,124.97
1600,127.12
1601,127.33
1602,127.61
1603,125.73
1604,124.38
1605,124.68
1606,125.03
1607,124.19
1608,123.58
1609,124.39
1610,123.82
1611,122.98
1612,121.21
1613,120.85
1614,119.66
1615,119.86
1616,120.63
1617,118.53
1618,118.3
1619,119.39
1620,119.78
1621,118.84
1622,117.46
1623,116.69
1624,116.34
1625,116.37
1626,116.55
1627,116.85
1628,116.31
1629,116.77
1630,116.74
1631,117.09
1632,116.99
1633,118.58
1634,117.71
1635,114.59
1636,115.48
1637,116.67
1638,118.25
1639,121.59
1640,123.34
1641,124.68
1642,124.6
1643,122.09
1644,121.4
1645,120.91
1646,122.2
1647,123.41
1648,125.72
1649,124.96
1650,125.39
1651,123.14
1652,124.65
1653,123.97
1654,124.26
1655,122.81
1656,122.76
1657,125.31
1658,123.51
1659,123.66
1660,123.86
1661,128.19
1662,129.3
1663,130.36
1664,132.23
1665,131.94
1666,133.35
1667,134.26
1668,133.99
1669,134.44
1670,134.79
1671,134.43
1672,137.99
1673,137.17
1674,137.26
1675,136.22
1676,136.8
1677,139.59
1678,141.39
1679,143.9
1680,144.82
1681,144.74
1682,146.43
1683,146.64
1684,147.11
1685,147.73
1686,147.71
1687,146.55
1688,147.11
1689,148.35
1690,149.59
1691,150.14
1692,149.21
1693,149.52
1694,149.88
1695,151.86
1696,153.01
1697,151.96
1698,152.48
1699,151.8
1700,147.79
1701,147.1
1702,148.08
1703,148.91
1704,150.24
1705,150.06
1706,152.03
1707,155.58
1708,158.04
1709,158.22
1710,158.99
1711,162.54
1712,165.9
1713,165.37
1714,168.45
1715,170.87
1716,173.22
1717,175.66
1718,177.07
1719,177.69
1720,179.64
1721,181.69
1722,182.14
1723,183.66
1724,187.21
1725,187.16
1726,186.79
1727,187.13
1728,188.05
1729,189.95
1730,191.42
1731,191.19
1732,193.08
1733,191.63
1734,192.45
1735,192.95
1736,193.42
1737,192.55
1738,192.45
1739,189.9
1740,191.71
1741,190.42
1742,190.8
1743,191.86
1744,192.9
1745,193.85
1746,193.54
1747,193.01
1748,190.62
1749,192.69
1750,192.84
1751,194.56
1752,193.08
1753,193.4
1754,193.33
1755,195.04
1756,194.52
1757,192.08
1758,193.22
1759,191.94
1760,191.77
1761,188.92
1762,189.01
1763,186.66
1764,183.96
1765,183.89
1766,184.51
1767,183.58
1768,183.82
1769,184.38
1770,184.33
1771,185.07
1772,182.78
1773,183.12
1774,183.71
1775,187.46
1776,187.94
1777,187.64
1778,187.66
1779,185.32
1780,184.42
1781,184.08
1782,182.57
1783,187.25
1784,191.33
1785,192.77
1786,194.51
1787,197.78
1788,197.12
1789,196.59
1790,196.86
1791,197.87
1792,199.22
1793,199.43
1794,199.39
1795,199.54
1796,199.16
1797,199.71
1798,199.3
1799,200.12
1800,199.95
1801,198.92
1802,196.85
1803,197.66
1804,196.38
1805,196.07
1806,193.03
1807,190.52
1808,188.86
1809,189.32
1810,189.31
1811,187.28
1812,185.49
1813,186.52
1814,184.42
1815,184.68
1816,184.52
1817,182.43
1818,181.11
1819,180.12
1820,179.5
1821,177.53
1822,177.55
1823,176.53
