,0
1104,50.97
1105,50.82
1106,50.89
1107,51.99
1108,52.49
1109,51.9
1110,51.74
1111,50.56
1112,50.58
1113,50.58
1114,50.29
1115,50.7
1116,50.84
1117,49.57
1118,49.75
1119,49.94
1120,49.47
1121,49.1
1122,48.58
1123,47.75
1124,47.87
1125,47.07
1126,46.95
1127,47.37
1128,46.7
1129,46.32
1130,45.92
1131,45.35
1132,45.21
1133,45.12
1134,45.14
1135,46.28
1136,46.68
1137,47.19
1138,47.1
1139,47.37
1140,46.52
1141,46.43
1142,45.87
1143,45.45
1144,45.64
1145,45.49
1146,44.68
1147,44.49
1148,46.54
1149,46.53
1150,46.5
1151,46.09
1152,46.8
1153,47.0
1154,48.05
1155,48.65
1156,48.77
1157,49.44
1158,49.13
1159,50.23
1160,51.11
1161,52.14
1162,52.12
1163,52.22
1164,51.42
1165,51.11
1166,51.04
1167,51.28
1168,50.97
1169,51.07
1170,50.36
1171,50.84
1172,51.39
1173,51.18
1174,50.81
1175,50.29
1176,50.42
1177,50.5
1178,50.61
1179,51.24
1180,51.13
1181,50.94
1182,49.36
1183,49.29
1184,50.06
1185,49.09
1186,49.37
1187,48.89
1188,49.72
1189,49.77
1190,49.8
1191,49.73
1192,49.66
1193,50.18
1194,50.15
1195,50.16
1196,50.57
1197,49.52
1198,48.56
1199,47.9
1200,48.09
1201,49.09
1202,48.47
1203,48.32
1204,46.16
1205,46.81
1206,46.94
1207,46.0
1208,45.47
1209,45.21
1210,46.03
1211,46.12
1212,46.08
1213,45.96
1214,46.43
1215,45.99
1216,45.87
1217,45.95
1218,46.61
1219,45.85
1220,46.32
1221,46.81
1222,46.82
1223,46.67
1224,46.68
1225,47.04
1226,47.3
1227,46.83
1228,47.52
1229,48.67
1230,48.47
1231,48.19
1232,48.25
1233,49.18
1234,49.51
1235,48.55
1236,48.59
1237,48.36
1238,48.29
1239,48.59
1240,48.65
1241,48.79
1242,48.8
1243,49.4
1244,48.99
1245,49.03
1246,48.81
1247,49.02
1248,47.86
1249,48.61
1250,50.43
1251,49.94
1252,49.37
1253,49.08
1254,48.52
