,0
1328,140.01
1329,140.58
1330,142.03
1331,142.01
1332,144.07
1333,145.0
1334,145.12
1335,145.79
1336,146.99
1337,146.34
1338,148.45
1339,150.82
1340,151.29
1341,149.74
1342,149.9
1343,150.47
1344,151.97
1345,150.83
1346,152.98
1347,152.19
1348,153.83
1349,155.64
1350,153.34
1351,152.42
1352,153.51
1353,153.85
1354,156.49
1355,158.63
1356,160.69
1357,160.19
1358,160.97
1359,159.69
1360,159.87
1361,159.35
1362,157.61
1363,156.29
1364,158.27
1365,158.14
1366,156.82
1367,156.01
1368,157.8
1369,156.28
1370,157.3
1371,155.05
1372,155.92
1373,159.13
1374,159.03
1375,158.87
1376,158.32
1377,161.27
1378,161.19
1379,161.86
1380,164.53
1381,164.57
1382,164.19
1383,164.42
1384,163.55
1385,164.07
1386,164.47
1387,165.63
1388,167.23
1389,166.28
1390,165.98
1391,167.31
1392,167.55
1393,168.1
1394,168.09
1395,166.92
1396,168.65
1397,168.24
1398,167.05
1399,165.73
1400,166.39
1401,165.82
1402,166.35
1403,165.24
1404,165.2
1405,165.7
1406,165.43
1407,167.57
1408,167.23
1409,167.02
1410,167.18
1411,167.52
1412,167.27
1413,166.83
1414,167.7
1415,167.06
1416,169.77
1417,167.51
1418,166.75
1419,167.16
1420,168.49
1421,167.7
1422,168.4
1423,168.88
1424,169.75
1425,170.15
1426,169.71
1427,170.26
1428,170.12
1429,171.22
1430,170.5
1431,170.48
1432,170.17
1433,169.36
1434,172.35
1435,172.29
1436,172.63
1437,174.41
1438,172.97
1439,172.19
1440,171.97
1441,173.92
1442,173.72
1443,173.87
1444,172.41
1445,173.49
1446,174.88
1447,176.12
1448,175.89
1449,176.43
1450,178.62
1451,179.6
1452,178.44
1453,177.42
1454,174.39
1455,173.49
1456,170.82
1457,170.22
1458,169.97
1459,172.15
1460,172.42
1461,171.31
1462,171.78
1463,172.25
1464,170.17
1465,168.54
1466,168.3
1467,168.72
1468,167.85
1469,166.06
1470,165.12
1471,165.39
1472,164.65
1473,162.69
1474,160.61
1475,159.23
1476,160.22
1477,157.31
1478,158.32
1479,158.42
1480,154.97
1481,155.71
1482,157.9
1483,159.48
1484,159.9
1485,160.8
1486,161.01
1487,159.3
1488,158.71
1489,160.1
1490,160.74
1491,162.13
1492,161.91
1493,163.19
1494,163.14
1495,163.67
1496,163.73
1497,164.75
1498,166.74
1499,167.74
1500,166.72
1501,167.1
1502,167.17
1503,168.85
1504,170.18
1505,170.79
1506,169.72
1507,168.54
1508,168.0
1509,167.71
1510,166.59
1511,166.17
1512,166.2
1513,165.28
1514,164.31
1515,165.27
1516,162.96
1517,163.67
1518,162.57
1519,161.43
1520,162.71
1521,163.19
1522,162.37
1523,163.69
1524,162.08
1525,160.38
1526,161.81
1527,162.15
1528,163.06
1529,161.92
1530,162.0
1531,161.42
1532,161.39
1533,163.5
1534,162.13
1535,162.36
1536,162.32
1537,161.2
1538,161.52
1539,161.27
1540,162.16
1541,160.91
1542,162.13
1543,160.46
1544,161.77
1545,160.48
1546,159.73
1547,160.95
1548,162.99
1549,163.04
1550,161.98
1551,160.55
1552,160.78
1553,164.54
1554,164.81
1555,164.04
1556,164.71
1557,164.86
1558,166.14
1559,167.98
1560,166.93
1561,169.79
1562,170.28
1563,170.85
1564,173.78
1565,176.45
1566,177.29
1567,175.89
1568,176.21
1569,175.92
1570,175.55
1571,175.32
1572,176.06
1573,175.95
1574,177.0
1575,181.0
1576,178.95
1577,179.07
1578,177.98
1579,177.29
1580,177.8
1581,178.95
1582,177.53
1583,175.69
1584,174.61
1585,170.93
1586,169.97
1587,170.35
1588,169.11
1589,168.94
1590,167.69
1591,166.27
1592,165.57
1593,163.64
1594,162.49
1595,161.96
1596,164.23
1597,164.83
1598,166.03
1599,168.82
1600,169.74
1601,169.11
1602,170.07
1603,169.62
1604,167.7
1605,168.35
1606,170.25
1607,170.76
1608,172.41
1609,173.19
1610,176.48
1611,179.33
1612,182.31
1613,183.02
1614,185.77
1615,187.02
1616,186.58
1617,186.71
1618,189.41
1619,190.32
1620,187.71
1621,187.66
1622,187.47
1623,189.5
1624,191.04
1625,190.8
1626,190.55
1627,190.27
1628,189.56
1629,192.03
1630,191.63
1631,194.26
1632,194.01
1633,193.93
1634,193.59
1635,195.13
1636,196.55
1637,199.97
1638,200.87
1639,203.49
1640,204.18
1641,205.69
1642,205.7
1643,206.51
1644,206.06
1645,206.5
1646,204.66
1647,201.37
1648,199.27
1649,198.46
1650,199.32
1651,200.55
1652,200.97
1653,199.82
1654,199.48
1655,200.69
1656,202.65
1657,202.91
1658,202.32
1659,198.35
1660,199.6
1661,197.34
1662,197.04
1663,197.63
1664,196.58
1665,196.45
1666,197.41
1667,198.2
1668,198.28
1669,198.55
1670,198.7
1671,199.73
1672,199.82
1673,199.15
1674,199.28
1675,196.65
1676,196.71
1677,196.58
1678,196.2
1679,198.07
1680,199.45
1681,197.46
1682,197.7
1683,197.23
1684,197.9
1685,202.09
1686,202.27
1687,202.72
1688,203.56
1689,202.12
1690,203.38
1691,205.23
1692,206.27
1693,207.92
1694,209.14
1695,209.48
1696,207.5
1697,208.98
1698,206.64
1699,203.37
1700,204.7
1701,205.93
1702,204.11
1703,201.84
1704,201.59
1705,200.4
1706,201.62
1707,201.92
1708,199.99
1709,199.96
1710,197.0
1711,195.95
1712,192.85
1713,194.73
1714,192.14
1715,189.99
1716,188.92
1717,189.71
1718,188.39
1719,190.06
1720,190.85
1721,191.06
1722,191.24
1723,189.07
1724,188.5
1725,188.96
1726,188.95
1727,189.65
1728,190.18
1729,187.33
1730,189.88
1731,188.83
1732,187.34
1733,187.22
1734,185.9
1735,185.46
1736,183.89
1737,182.27
1738,181.26
1739,178.25
1740,176.94
1741,175.29
1742,177.93
1743,177.21
1744,177.65
1745,177.29
1746,177.01
1747,178.27
1748,177.77
1749,177.48
1750,177.37
1751,177.11
1752,177.53
1753,177.9
1754,178.12
1755,177.99
1756,179.2
1757,179.37
1758,179.06
1759,180.3
1760,179.9
1761,181.48
1762,182.11
1763,181.12
1764,180.41
1765,178.78
1766,178.49
1767,178.27
1768,178.03
1769,178.97
1770,177.64
1771,175.8
1772,173.88
1773,174.22
1774,173.1
1775,173.46
1776,175.07
1777,174.26
1778,173.13
1779,170.23
1780,169.88
1781,169.15
1782,168.88
1783,167.96
1784,167.01
1785,165.73
1786,166.23
1787,167.63
1788,166.51
1789,166.74
1790,165.12
1791,162.76
1792,163.18
1793,161.42
1794,160.18
1795,161.48
1796,159.49
1797,156.96
1798,155.14
1799,154.95
1800,151.92
1801,149.93
1802,148.47
1803,150.45
1804,150.17
1805,147.57
1806,144.1
1807,142.37
1808,146.06
1809,146.39
1810,145.9
1811,144.5
1812,143.6
1813,142.96
1814,141.76
1815,142.53
1816,143.48
1817,144.63
1818,144.25
1819,142.24
1820,139.84
1821,139.32
1822,137.93
1823,136.03
1824,135.85
1825,134.87
1826,133.22
1827,133.65
1828,132.36
1829,134.77
1830,136.23
1831,136.36
1832,137.38
1833,136.37
1834,136.6
1835,135.79
1836,137.16
1837,138.33
1838,138.09
1839,136.99
1840,137.21
1841,135.68
1842,132.72
1843,134.6
1844,134.81
1845,134.25
1846,134.27
1847,133.82
1848,134.5
1849,134.62
1850,135.35
1851,134.98
1852,135.42
1853,133.35
1854,133.75
1855,133.6
1856,130.26
1857,128.96
1858,128.87
1859,129.37
1860,129.46
1861,128.79
1862,127.83
1863,127.85
1864,128.1
1865,128.5
1866,127.68
1867,126.4
1868,125.31
1869,124.9
1870,125.1
1871,125.03
1872,126.09
1873,125.88
1874,127.27
1875,128.45
1876,129.02
1877,129.5
1878,130.63
1879,131.75
1880,130.08
1881,131.29
1882,129.46
1883,130.21
1884,130.85
1885,128.06
1886,128.99
1887,127.9
1888,130.71
1889,134.36
1890,137.32
1891,137.0
1892,135.5
1893,136.56
1894,136.8
1895,136.76
1896,137.34
1897,137.19
1898,137.2
1899,138.19
1900,139.48
1901,142.25
1902,142.14
1903,140.92
1904,142.56
1905,143.92
1906,145.76
1907,147.26
1908,143.55
1909,142.94
1910,144.58
1911,144.0
1912,143.99
1913,142.79
1914,144.89
1915,143.57
1916,142.06
1917,140.27
1918,140.85
1919,140.71
1920,142.35
1921,143.2
1922,144.63
1923,145.66
1924,146.33
1925,147.51
1926,148.06
1927,147.22
1928,147.1
1929,145.92
1930,143.75
1931,141.89
1932,143.49
1933,145.81
1934,146.25
1935,146.49
1936,147.88
1937,144.84
1938,146.26
1939,146.49
1940,146.52
1941,150.3
1942,149.88
1943,149.55
1944,151.99
1945,153.56
1946,154.3
1947,155.87
1948,156.14
1949,156.59
1950,158.27
1951,158.67
1952,158.42
1953,158.15
1954,160.19
1955,161.04
1956,164.28
1957,165.03
1958,166.86
1959,166.35
1960,166.52
1961,166.97
1962,167.68
1963,169.2
1964,169.83
1965,170.72
1966,171.85
1967,174.15
1968,175.14
1969,175.5
1970,177.06
1971,178.36
1972,178.88
1973,179.0
1974,178.52
1975,176.86
1976,175.59
1977,177.18
1978,176.03
1979,177.36
1980,179.42
1981,179.58
1982,181.14
1983,181.97
1984,182.52
1985,182.69
1986,185.02
1987,184.53
1988,182.66
1989,180.57
1990,177.8
1991,180.69
1992,182.74
1993,181.82
1994,183.08
1995,182.52
1996,182.57
1997,181.73
1998,184.93
1999,184.27
2000,185.16
2001,184.7
2002,188.11
2003,189.83
2004,189.94
2005,193.04
2006,194.55
2007,197.01
2008,198.91
2009,200.4
2010,201.55
2011,204.95
2012,207.58
2013,210.81
2014,209.45
2015,211.32
2016,211.72
2017,212.81
2018,211.36
2019,212.04
2020,213.49
2021,215.26
2022,217.3
2023,218.92
2024,220.07
2025,219.93
2026,219.95
2027,219.92
2028,219.35
2029,222.37
2030,223.17
2031,224.52
2032,222.35
2033,220.45
2034,219.99
2035,220.26
2036,217.92
2037,219.03
2038,218.06
2039,219.54
2040,221.27
2041,218.48
2042,218.71
2043,219.99
2044,219.24
2045,220.11
2046,220.16
2047,217.92
2048,219.22
2049,220.12
2050,217.29
2051,218.34
2052,218.44
2053,221.91
2054,221.26
2055,221.3
2056,221.4
2057,221.77
2058,220.08
2059,220.12
2060,220.47
2061,218.54
2062,216.95
2063,214.23
2064,212.05
2065,212.29
2066,212.93
2067,212.05
2068,212.22
2069,212.91
2070,213.11
2071,213.02
2072,212.54
2073,212.41
2074,212.15
2075,213.0
2076,212.7
2077,211.39
2078,213.35
2079,212.38
2080,212.11
2081,212.11
2082,213.62
2083,213.78
2084,213.26
2085,214.26
2086,212.47
2087,212.36
2088,212.52
2089,215.0
2090,216.38
2091,214.33
2092,212.89
2093,213.51
2094,213.27
2095,211.98
2096,211.69
2097,212.6
2098,210.97
2099,210.63
2100,209.73
2101,210.0
2102,210.2
2103,208.37
2104,207.74
2105,204.31
2106,202.22
2107,199.78
2108,201.36
2109,201.09
2110,202.05
2111,199.96
2112,198.23
2113,195.45
2114,196.16
2115,195.15
2116,197.79
2117,197.4
2118,198.52
2119,198.85
2120,197.49
2121,196.07
2122,194.03
2123,192.97
2124,190.94
2125,190.66
2126,190.92
2127,191.72
2128,193.42
2129,190.68
2130,189.0
2131,189.65
2132,190.24
2133,191.65
2134,190.96
2135,190.15
2136,189.74
2137,190.17
2138,190.87
2139,190.76
2140,189.6
